it	PRP
,	,
to	TO
create	VB
it	PRP
;	:
to	TO
be	VB
--	:
something	NN
,	,
he	PRP
knows	VBZ
not	RB
what	WP
,	,
--	:
other	JJ
than	IN
he	PRP
is	VBZ
.	.

There	EX
are	VBP
moments	NNS
when	WRB
a	DT
passing	VBG
cloud	NN
,	,
the	DT
sun	NN
glinting	VBG
on	IN
the	DT
purple	JJ
thistles	NNS
,	,
a	DT
kindly	RB
smile	NN
,	,
a	DT
child	NN
's	POS
face	NN
,	,
will	MD
rouse	VB
him	PRP
to	TO
a	DT
passion	NN
of	IN
pain	NN
,	,
--	:
when	WRB
his	PRP$
nature	NN
starts	VBZ
up	RP
with	IN
a	DT
mad	JJ
cry	NN
of	IN
rage	NN
against	IN
God	NNP
,	,
man	NN
,	,
whoever	WP
it	PRP
is	VBZ
that	DT
has	VBZ
forced	VBN
this	DT
vile	JJ
,	,
slimy	JJ
life	NN
upon	IN
him	PRP
.	.

With	IN
all	PDT
this	DT
groping	NN
,	,
this	DT
mad	JJ
desire	NN
,	,
a	DT
great	JJ
blind	JJ
intellect	NN
stumbling	VBG
through	IN
wrong	JJ
,	,
a	DT
loving	JJ
poet	NN
's	POS
heart	NN
,	,
the	DT
man	NN
was	VBD
by	IN
habit	NN
only	RB
a	DT
coarse	JJ
,	,
vulgar	JJ
laborer	NN
,	,
familiar	JJ
with	IN
sights	NNS
and	CC
words	NNS
you	PRP
would	MD
blush	VB
to	TO
name	VB
.	.

Be	VB
just	RB
:	:
when	WRB
I	PRP
tell	VBP
you	PRP
about	IN
this	DT
night	NN
,	,
see	VB
him	PRP
as	IN
he	PRP
is	VBZ
.	.

Be	VB
just	RB
,	,
--	:
not	RB
like	IN
man	NN
's	POS
law	NN
,	,
which	WDT
seizes	VBZ
on	IN
one	CD
isolated	VBN
fact	NN
,	,
but	CC
like	IN
God	NNP
's	POS
judging	VBG
angel	NN
,	,
whose	WP$
clear	JJ
,	,
sad	JJ
eye	NN
saw	VBD
all	PDT
the	DT
countless	JJ
cankering	NN
days	NNS
of	IN
this	DT
man	NN
's	POS
life	NN
,	,
all	PDT
the	DT
countless	JJ
nights	NNS
,	,
when	WRB
,	,
sick	JJ
with	IN
starving	VBG
,	,
his	PRP$
soul	NN
fainted	VBD
in	IN
him	PRP
,	,
before	IN
it	PRP
judged	VBD
him	PRP
for	IN
this	DT
night	NN
,	,
the	DT
saddest	JJS
of	IN
all	DT
.	.

I	PRP
called	VBD
this	DT
night	NN
the	DT
crisis	NN
of	IN
his	PRP$
life	NN
.	.

If	IN
it	PRP
was	VBD
,	,
it	PRP
stole	VBD
on	IN
him	PRP
unawares	VBZ
.	.

These	DT
great	JJ
turning-days	NNS
of	IN
life	NN
cast	VBD
no	DT
shadow	NN
before	RB
,	,
slip	VBP
by	IN
unconsciously	RB
.	.

Only	RB
a	DT
trifle	RB
,	,
a	DT
little	JJ
turn	NN
of	IN
the	DT
rudder	NN
,	,
and	CC
the	DT
ship	NN
goes	VBZ
to	TO
heaven	NN
or	CC
hell	NN
.	.

Wolfe	NNP
,	,
while	IN
Deborah	NNP
watched	VBD
him	PRP
,	,
dug	VBD
into	IN
the	DT
furnace	NN
of	IN
melting	NN
iron	NN
with	IN
his	PRP$
pole	NN
,	,
dully	RB
thinking	VBG
only	RB
how	WRB
many	JJ
rails	NNS
the	DT
lump	NN
would	MD
yield	VB
.	.

It	PRP
was	VBD
late	RB
,	,
--	:
nearly	RB
Sunday	NNP
morning	NN
;	:
another	DT
hour	NN
,	,
and	CC
the	DT
heavy	JJ
work	NN
would	MD
be	VB
done	VBN
,	,
only	RB
the	DT
furnaces	NNS
to	TO
replenish	VB
and	CC
cover	VB
for	IN
the	DT
next	JJ
day	NN
.	.

The	DT
workmen	NNS
were	VBD
growing	VBG
more	RBR
noisy	JJ
,	,
shouting	VBG
,	,
as	IN
they	PRP
had	VBD
to	TO
do	VB
,	,
to	TO
be	VB
heard	VBN
over	IN
the	DT
deep	JJ
clamor	NN
of	IN
the	DT
mills	NNS
.	.

Suddenly	RB
they	PRP
grew	VBD
less	JJR
boisterous	JJ
,	,
--	:
at	IN
the	DT
far	JJ
end	NN
,	,
entirely	RB
silent	JJ
.	.

Something	NN
unusual	JJ
had	VBD
happened	VBN
.	.

After	IN
a	DT
moment	NN
,	,
the	DT
silence	NN
came	VBD
nearer	IN
;	:
the	DT
men	NNS
stopped	VBD
their	PRP$
jeers	NNS
and	CC
drunken	JJ
choruses	NNS
.	.

Deborah	NNP
,	,
stupidly	RB
lifting	VBG
up	RP
her	PRP$
head	NN
,	,
saw	VBD
the	DT
cause	NN
of	IN
the	DT
quiet	JJ
.	.

A	DT
group	NN
of	IN
five	CD
or	CC
six	CD
men	NNS
were	VBD
slowly	RB
approaching	VBG
,	,
stopping	VBG
to	TO
examine	VB
each	DT
furnace	NN
as	IN
they	PRP
came	VBD
.	.

Visitors	NNS
often	RB
came	VBD
to	TO
see	VB
the	DT
mills	NNS
after	IN
night	NN
:	:
except	IN
by	IN
growing	VBG
less	RBR
noisy	JJ
,	,
the	DT
men	NNS
took	VBD
no	DT
notice	NN
of	IN
them	PRP
.	.

The	DT
furnace	NN
where	WRB
Wolfe	NNP
worked	VBD
was	VBD
near	IN
the	DT
bounds	NNS
of	IN
the	DT
works	NNS
;	:
they	PRP
halted	VBD
there	EX
hot	JJ
and	CC
tired	JJ
:	:
a	DT
walk	NN
over	IN
one	CD
of	IN
these	DT
great	JJ
foundries	NNS
is	VBZ
no	DT
trifling	JJ
task	NN
.	.

The	DT
woman	NN
,	,
drawing	VBG
out	IN
of	IN
sight	NN
,	,
turned	VBD
over	RP
to	TO
sleep	VB
.	.

Wolfe	NNP
,	,
seeing	VBG
them	PRP
stop	VB
,	,
suddenly	RB
roused	VBN
from	IN
his	PRP$
indifferent	JJ
stupor	NN
,	,
and	CC
watched	VBD
them	PRP
keenly	RB
.	.

He	PRP
knew	VBD
some	DT
of	IN
them	PRP
:	:
the	DT
overseer	NN
,	,
Clarke	NNP
,	,
--	:
a	DT
son	NN
of	IN
Kirby	NNP
,	,
one	CD
of	IN
the	DT
mill-owners	NNS
,	,
--	:
and	CC
a	DT
Doctor	NNP
May	NNP
,	,
one	CD
of	IN
the	DT
town-physicians	NNS
.	.

The	DT
other	JJ
two	CD
were	VBD
strangers	NNS
.	.

Wolfe	NNP
came	VBD
closer	RBR
.	.

He	PRP
seized	VBD
eagerly	RB
every	DT
chance	NN
that	WDT
brought	VBD
him	PRP
into	IN
contact	NN
with	IN
this	DT
mysterious	JJ
class	NN
that	WDT
shone	VBD
down	RP
on	IN
him	PRP
perpetually	RB
with	IN
the	DT
glamour	NN
of	IN
another	DT
order	NN
of	IN
being	VBG
.	.

What	WDT
made	VBD
the	DT
difference	NN
between	IN
them	PRP
?	.

That	DT
was	VBD
the	DT
mystery	NN
of	IN
his	PRP$
life	NN
.	.

He	PRP
had	VBD
a	DT
vague	JJ
notion	NN
that	IN
perhaps	RB
to-night	JJ
he	PRP
could	MD
find	VB
it	PRP
out	RP
.	.

One	CD
of	IN
the	DT
strangers	NNS
sat	VBD
down	RP
on	IN
a	DT
pile	NN
of	IN
bricks	NNS
,	,
and	CC
beckoned	VBD
young	JJ
Kirby	NNP
to	TO
his	PRP$
side	NN
.	.

``	``
This	DT
is	VBZ
hot	JJ
,	,
with	IN
a	DT
vengeance	NN
.	.

A	DT
match	NN
,	,
please	VB
?	.
''	''

--	:
lighting	VBG
his	PRP$
cigar	NN
.	.

``	``
But	CC
the	DT
walk	NN
is	VBZ
worth	IN
the	DT
trouble	NN
.	.

If	IN
it	PRP
were	VBD
not	RB
that	IN
you	PRP
must	MD
have	VB
heard	VBN
it	PRP
so	RB
often	RB
,	,
Kirby	NNP
,	,
I	PRP
would	MD
tell	VB
you	PRP
that	IN
your	PRP$
works	NNS
look	VBP
like	IN
Dante	NNP
's	POS
Inferno	NNP
.	.
''	''

Kirby	NNP
laughed	VBD
.	.

``	``
Yes	UH
.	.

Yonder	NNP
is	VBZ
Farinata	NNP
himself	PRP
in	IN
the	DT
burning	NN
tomb	NN
,	,
''	''
--	:
pointing	VBG
to	TO
some	DT
figure	NN
in	IN
the	DT
shimmering	JJ
shadows	NNS
.	.

``	``
Judging	VBG
from	IN
some	DT
of	IN
the	DT
faces	NNS
of	IN
your	PRP$
men	NNS
,	,
''	''
said	VBD
the	DT
other	JJ
,	,
``	``
they	PRP
bid	VBD
fair	JJ
to	TO
try	VB
the	DT
reality	NN
of	IN
Dante	NNP
's	POS
vision	NN
,	,
some	DT
day	NN
.	.
''	''

Young	NNP
Kirby	NNP
looked	VBD
curiously	RB
around	RB
,	,
as	IN
if	IN
seeing	VBG
the	DT
faces	NNS
of	IN
his	PRP$
hands	NNS
for	IN
the	DT
first	JJ
time	NN
.	.

``	``
They	PRP
're	VBP
bad	JJ
enough	RB
,	,
that	DT
's	VBZ
true	JJ
.	.

A	DT
desperate	JJ
set	NN
,	,
I	PRP
fancy	JJ
.	.

Eh	RB
,	,
Clarke	NNP
?	.
''	''

The	DT
overseer	NN
did	VBD
not	RB
hear	VB
him	PRP
.	.

He	PRP
was	VBD
talking	VBG
of	IN
net	JJ
profits	NNS
just	RB
then	RB
,	,
--	:
giving	VBG
,	,
in	IN
fact	NN
,	,
a	DT
schedule	NN
of	IN
the	DT
annual	JJ
business	NN
of	IN
the	DT
firm	NN
to	TO
a	DT
sharp	JJ
peering	VBG
little	JJ
Yankee	NN
,	,
who	WP
jotted	VBD
down	RP
notes	NNS
on	IN
a	DT
paper	NN
laid	VBN
on	IN
the	DT
crown	NN
of	IN
his	PRP$
hat	NN
:	:
a	DT
reporter	NN
for	IN
one	CD
of	IN
the	DT
city-papers	NNS
,	,
getting	VBG
up	RP
a	DT
series	NN
of	IN
reviews	NNS
of	IN
the	DT
leading	VBG
manufactories	NNS
.	.

The	DT
other	JJ
gentlemen	NNS
had	VBD
accompanied	VBN
them	PRP
merely	RB
for	IN
amusement	NN
.	.

They	PRP
were	VBD
silent	JJ
until	IN
the	DT
notes	NNS
were	VBD
finished	VBN
,	,
drying	VBG
their	PRP$
feet	NNS
at	IN
the	DT
furnaces	NNS
,	,
and	CC
sheltering	VBG
their	PRP$
faces	NNS
from	IN
the	DT
intolerable	JJ
heat	NN
.	.

At	IN
last	JJ
the	DT
overseer	NN
concluded	VBD
with	IN
--	:
``	``
I	PRP
believe	VBP
that	DT
is	VBZ
a	DT
pretty	RB
fair	JJ
estimate	NN
,	,
Captain	NNP
.	.
''	''

``	``
Here	RB
,	,
some	DT
of	IN
you	PRP
men	NNS
!	.
''	''

said	VBD
Kirby	NNP
,	,
``	``
bring	VB
up	RP
those	DT
boards	NNS
.	.

We	PRP
may	MD
as	RB
well	RB
sit	VB
down	RB
,	,
gentlemen	NNS
,	,
until	IN
the	DT
rain	NN
is	VBZ
over	IN
.	.

It	PRP
can	MD
not	RB
last	VB
much	RB
longer	RBR
at	IN
this	DT
rate	NN
.	.
''	''

``	``
Pig-metal	JJ
,	,
''	''
--	:
mumbled	VBD
the	DT
reporter	NN
,	,
--	:
``	``
um	NN
!	.

coal	NN
facilities	NNS
,	,
--	:
um	RB
!	.

hands	NNS
employed	VBN
,	,
twelve	CD
hundred	CD
,	,
--	:
bitumen	NN
,	,
--	:
um	RB
!	.

--	:
all	DT
right	RB
,	,
I	PRP
believe	VBP
,	,
Mr.	NNP
Clarke	NNP
;	:
--	:
sinking-fund	NN
,	,
--	:
what	WP
did	VBD
you	PRP
say	VBP
was	VBD
your	PRP$
sinking-fund	NN
?	.
''	''

``	``
Twelve	CD
hundred	CD
hands	NNS
?	.
''	''

said	VBD
the	DT
stranger	NN
,	,
the	DT
young	JJ
man	NN
who	WP
had	VBD
first	JJ
spoken	VBN
.	.

``	``
Do	VBP
you	PRP
control	VB
their	PRP$
votes	NNS
,	,
Kirby	NNP
?	.
''	''

``	``
Control	NN
?	.

No	DT
.	.
''	''

The	DT
young	JJ
man	NN
smiled	VBD
complacently	RB
.	.

``	``
But	CC
my	PRP$
father	NN
brought	VBD
seven	CD
hundred	CD
votes	NNS
to	TO
the	DT
polls	NNS
for	IN
his	PRP$
candidate	NN
last	JJ
November	NNP
.	.

No	DT
force-work	NN
,	,
you	PRP
understand	VBP
,	,
--	:
only	RB
a	DT
speech	NN
or	CC
two	CD
,	,
a	DT
hint	NN
to	TO
form	VB
themselves	PRP
into	IN
a	DT
society	NN
,	,
and	CC
a	DT
bit	NN
of	IN
red	JJ
and	CC
blue	JJ
bunting	NN
to	TO
make	VB
them	PRP
a	DT
flag	NN
.	.

The	DT
Invincible	JJ
Roughs	NNP
,	,
--	:
I	PRP
believe	VBP
that	DT
is	VBZ
their	PRP$
name	NN
.	.

I	PRP
forget	VBP
the	DT
motto	NN
:	:
`	``
Our	PRP$
country	NN
's	POS
hope	NN
,	,
'	''
I	PRP
think	VBP
.	.
''	''

There	EX
was	VBD
a	DT
laugh	NN
.	.

The	DT
young	JJ
man	NN
talking	VBG
to	TO
Kirby	NNP
sat	VBD
with	IN
an	DT
amused	VBN
light	NN
in	IN
his	PRP$
cool	JJ
gray	JJ
eye	NN
,	,
surveying	VBG
critically	RB
the	DT
half-clothed	JJ
figures	NNS
of	IN
the	DT
puddlers	NNS
,	,
and	CC
the	DT
slow	JJ
swing	NN
of	IN
their	PRP$
brawny	JJ
muscles	NNS
.	.

He	PRP
was	VBD
a	DT
stranger	NN
in	IN
the	DT
city	NN
,	,
--	:
spending	VBG
a	DT
couple	NN
of	IN
months	NNS
in	IN
the	DT
borders	NNS
of	IN
a	DT
Slave	NNP
State	NNP
,	,
to	TO
study	VB
the	DT
institutions	NNS
of	IN
the	DT
South	NNP
,	,
--	:
a	DT
brother-in-law	NN
of	IN
Kirby	NNP
's	POS
,	,
--	:
Mitchell	NNP
.	.

He	PRP
was	VBD
an	DT
amateur	JJ
gymnast	NN
,	,
--	:
hence	RB
his	PRP$
anatomical	JJ
eye	NN
;	:
a	DT
patron	NN
,	,
in	IN
a	DT
blase	NN
'	''
way	NN
,	,
of	IN
the	DT
prize-ring	NN
;	:
a	DT
man	NN
who	WP
sucked	VBD
the	DT
essence	NN
out	IN
of	IN
a	DT
science	NN
or	CC
philosophy	NN
in	IN
an	DT
indifferent	JJ
,	,
gentlemanly	JJ
way	NN
;	:
who	WP
took	VBD
Kant	NNP
,	,
Novalis	NNP
,	,
Humboldt	NNP
,	,
for	IN
what	WP
they	PRP
were	VBD
worth	JJ
in	IN
his	PRP$
own	JJ
scales	NNS
;	:
accepting	VBG
all	DT
,	,
despising	VBG
nothing	NN
,	,
in	IN
heaven	NN
,	,
earth	NN
,	,
or	CC
hell	NN
,	,
but	CC
one-idead	JJ
men	NNS
;	:
with	IN
a	DT
temper	NN
yielding	NN
and	CC
brilliant	JJ
as	IN
summer	NN
water	NN
,	,
until	IN
his	PRP$
Self	NN
was	VBD
touched	VBN
,	,
when	WRB
it	PRP
was	VBD
ice	NN
,	,
though	IN
brilliant	JJ
still	RB
.	.

Such	JJ
men	NNS
are	VBP
not	RB
rare	JJ
in	IN
the	DT
States	NNPS
.	.

As	IN
he	PRP
knocked	VBD
the	DT
ashes	NNS
from	IN
his	PRP$
cigar	NN
,	,
Wolfe	NNP
caught	VBD
with	IN
a	DT
quick	JJ
pleasure	NN
the	DT
contour	NN
of	IN
the	DT
white	JJ
hand	NN
,	,
the	DT
blood-glow	NN
of	IN
a	DT
red	JJ
ring	NN
he	PRP
wore	VBD
.	.

His	PRP$
voice	NN
,	,
too	RB
,	,
and	CC
that	DT
of	IN
Kirby	NNP
's	POS
,	,
touched	VBD
him	PRP
like	IN
music	NN
,	,
--	:
low	JJ
,	,
even	RB
,	,
with	IN
chording	NN
cadences	NNS
.	.

About	IN
this	DT
man	NN
Mitchell	NNP
hung	VBD
the	DT
impalpable	JJ
atmosphere	NN
belonging	VBG
to	TO
the	DT
thoroughbred	JJ
gentleman	NN
,	,
Wolfe	NNP
,	,
scraping	VBG
away	RP
the	DT
ashes	NNS
beside	IN
him	PRP
,	,
was	VBD
conscious	JJ
of	IN
it	PRP
,	,
did	VBD
obeisance	NN
to	TO
it	PRP
with	IN
his	PRP$
artist	NN
sense	NN
,	,
unconscious	JJ
that	IN
he	PRP
did	VBD
so	RB
.	.

The	DT
rain	NN
did	VBD
not	RB
cease	VB
.	.

Clarke	NNP
and	CC
the	DT
reporter	NN
left	VBD
the	DT
mills	NNS
;	:
the	DT
others	NNS
,	,
comfortably	RB
seated	VBN
near	IN
the	DT
furnace	NN
,	,
lingered	VBD
,	,
smoking	NN
and	CC
talking	VBG
in	IN
a	DT
desultory	JJ
way	NN
.	.

Greek	JJ
would	MD
not	RB
have	VB
been	VBN
more	RBR
unintelligible	JJ
to	TO
the	DT
furnace-tenders	NNS
,	,
whose	WP$
presence	NN
they	PRP
soon	RB
forgot	VBD
entirely	RB
.	.

Kirby	NNP
drew	VBD
out	RP
a	DT
newspaper	NN
from	IN
his	PRP$
pocket	NN
and	CC
read	VB
aloud	RB
some	DT
article	NN
,	,
which	WDT
they	PRP
discussed	VBD
eagerly	RB
.	.

At	IN
every	DT
sentence	NN
,	,
Wolfe	NNP
listened	VBD
more	RBR
and	CC
more	RBR
like	IN
a	DT
dumb	JJ
,	,
hopeless	JJ
animal	NN
,	,
with	IN
a	DT
duller	RBR
,	,
more	RBR
stolid	JJ
look	NN
creeping	VBG
over	IN
his	PRP$
face	NN
,	,
glancing	VBG
now	RB
and	CC
then	RB
at	IN
Mitchell	NNP
,	,
marking	VBG
acutely	RB
every	DT
smallest	JJS
sign	NN
of	IN
refinement	NN
,	,
then	RB
back	RB
to	TO
himself	PRP
,	,
seeing	VBG
as	IN
in	IN
a	DT
mirror	NN
his	PRP$
filthy	JJ
body	NN
,	,
his	PRP$
more	JJR
stained	VBN
soul	NN
.	.

Never	RB
!	.

He	PRP
had	VBD
no	DT
words	NNS
for	IN
such	PDT
a	DT
thought	NN
,	,
but	CC
he	PRP
knew	VBD
now	RB
,	,
in	IN
all	PDT
the	DT
sharpness	NN
of	IN
the	DT
bitter	JJ
certainty	NN
,	,
that	WDT
between	IN
them	PRP
there	EX
was	VBD
a	DT
great	JJ
gulf	NN
never	RB
to	TO
be	VB
passed	VBN
.	.

Never	RB
!	.

The	DT
bell	NN
of	IN
the	DT
mills	NNS
rang	VBD
for	IN
midnight	NN
.	.

Sunday	NNP
morning	NN
had	VBD
dawned	VBN
.	.

Whatever	WDT
hidden	JJ
message	NN
lay	VBD
in	IN
the	DT
tolling	VBG
bells	NNS
floated	VBN
past	IN
these	DT
men	NNS
unknown	JJ
.	.

Yet	CC
it	PRP
was	VBD
there	RB
.	.

Veiled	VBN
in	IN
the	DT
solemn	JJ
music	NN
ushering	VBG
the	DT
risen	VBN
Saviour	NNP
was	VBD
a	DT
key-note	JJ
to	TO
solve	VB
the	DT
darkest	JJS
secrets	NNS
of	IN
a	DT
world	NN
gone	VBN
wrong	JJ
,	,
--	:
even	RB
this	DT
social	JJ
riddle	NN
which	WDT
the	DT
brain	NN
of	IN
the	DT
grimy	JJ
puddler	NN
grappled	VBN
with	IN
madly	RB
to-night	JJ
.	.

The	DT
men	NNS
began	VBD
to	TO
withdraw	VB
the	DT
metal	NN
from	IN
the	DT
caldrons	NNS
.	.

The	DT
mills	NNS
were	VBD
deserted	VBN
on	IN
Sundays	NNP
,	,
except	IN
by	IN
the	DT
hands	NNS
who	WP
fed	VBD
the	DT
fires	NNS
,	,
and	CC
those	DT
who	WP
had	VBD
no	DT
lodgings	NNS
and	CC
slept	VBD
usually	RB
on	IN
the	DT
ash-heaps	NNS
.	.

The	DT
three	CD
strangers	NNS
sat	VBD
still	RB
during	IN
the	DT
next	JJ
hour	NN
,	,
watching	VBG
the	DT
men	NNS
cover	VBP
the	DT
furnaces	NNS
,	,
laughing	VBG
now	RB
and	CC
then	RB
at	IN
some	DT
jest	NN
of	IN
Kirby	NNP
's	POS
.	.

``	``
Do	VBP
you	PRP
know	VB
,	,
''	''
said	VBD
Mitchell	NNP
,	,
``	``
I	PRP
like	VBP
this	DT
view	NN
of	IN
the	DT
works	NNS
better	RBR
than	IN
when	WRB
the	DT
glare	NN
was	VBD
fiercest	JJS
?	.

These	DT
heavy	JJ
shadows	NNS
and	CC
the	DT
amphitheatre	NN
of	IN
smothered	VBN
fires	NNS
are	VBP
ghostly	JJ
,	,
unreal	JJ
.	.

One	CD
could	MD
fancy	JJ
these	DT
red	JJ
smouldering	VBG
lights	NNS
to	TO
be	VB
the	DT
half-shut	JJ
eyes	NNS
of	IN
wild	JJ
beasts	NNS
,	,
and	CC
the	DT
spectral	JJ
figures	NNS
their	PRP$
victims	NNS
in	IN
the	DT
den	NN
.	.
''	''

Kirby	NNP
laughed	VBD
.	.

``	``
You	PRP
are	VBP
fanciful	JJ
.	.

Come	VB
,	,
let	VB
us	PRP
get	VB
out	IN
of	IN
the	DT
den	NN
.	.

The	DT
spectral	JJ
figures	NNS
,	,
as	IN
you	PRP
call	VBP
them	PRP
,	,
are	VBP
a	DT
little	JJ
too	RB
real	JJ
for	IN
me	PRP
to	TO
fancy	JJ
a	DT
close	JJ
proximity	NN
in	IN
the	DT
darkness	NN
,	,
--	:
unarmed	JJ
,	,
too	RB
.	.
''	''

The	DT
others	NNS
rose	VBD
,	,
buttoning	VBG
their	PRP$
overcoats	NNS
,	,
and	CC
lighting	NN
cigars	NNS
.	.

``	``
Raining	NN
,	,
still	RB
,	,
''	''
said	VBD
Doctor	NNP
May	NNP
,	,
``	``
and	CC
hard	RB
.	.

Where	WRB
did	VBD
we	PRP
leave	VBP
the	DT
coach	NN
,	,
Mitchell	NNP
?	.
''	''

``	``
At	IN
the	DT
other	JJ
side	NN
of	IN
the	DT
works	NNS
.	.

--	:
Kirby	NNP
,	,
what	WP
's	VBZ
that	IN
?	.
''	''

Mitchell	NNP
started	VBD
back	RB
,	,
half-frightened	JJ
,	,
as	IN
,	,
suddenly	RB
turning	VBG
a	DT
corner	NN
,	,
the	DT
white	JJ
figure	NN
of	IN
a	DT
woman	NN
faced	VBD
him	PRP
in	IN
the	DT
darkness	NN
,	,
--	:
a	DT
woman	NN
,	,
white	JJ
,	,
of	IN
giant	JJ
proportions	NNS
,	,
crouching	VBG
on	IN
the	DT
ground	NN
,	,
her	PRP$
arms	NNS
flung	VBN
out	RP
in	IN
some	DT
wild	JJ
gesture	NN
of	IN
warning	NN
.	.

``	``
Stop	VB
!	.

Make	VB
that	IN
fire	NN
burn	VBP
there	EX
!	.
''	''

cried	VBD
Kirby	NNP
,	,
stopping	VBG
short	JJ
.	.

The	DT
flame	NN
burst	NN
out	RB
,	,
flashing	VBG
the	DT
gaunt	JJ
figure	NN
into	IN
bold	JJ
relief	NN
.	.

Mitchell	NNP
drew	VBD
a	DT
long	JJ
breath	NN
.	.

``	``
I	PRP
thought	VBD
it	PRP
was	VBD
alive	JJ
,	,
''	''
he	PRP
said	VBD
,	,
going	VBG
up	RP
curiously	RB
.	.

The	DT
others	NNS
followed	VBD
.	.

``	``
Not	RB
marble	NN
,	,
eh	UH
?	.
''	''

asked	VBD
Kirby	NNP
,	,
touching	VBG
it	PRP
.	.

One	CD
of	IN
the	DT
lower	JJR
overseers	NNS
stopped	VBD
.	.

``	``
Korl	NNP
,	,
Sir	NNP
.	.
''	''

``	``
Who	WP
did	VBD
it	PRP
?	.
''	''

``	``
Ca	MD
n't	RB
say	VB
.	.

Some	DT
of	IN
the	DT
hands	NNS
;	:
chipped	VBD
it	PRP
out	RP
in	IN
off-hours	NNS
.	.
''	''

``	``
Chipped	VBN
to	TO
some	DT
purpose	NN
,	,
I	PRP
should	MD
say	VB
.	.

What	WP
a	DT
flesh-tint	NN
the	DT
stuff	NN
has	VBZ
!	.

Do	VB
you	PRP
see	VB
,	,
Mitchell	NNP
?	.
''	''

``	``
I	PRP
see	VBP
.	.
''	''

He	PRP
had	VBD
stepped	VBN
aside	RB
where	WRB
the	DT
light	NN
fell	VBD
boldest	JJS
on	IN
the	DT
figure	NN
,	,
looking	VBG
at	IN
it	PRP
in	IN
silence	NN
.	.

There	EX
was	VBD
not	RB
one	CD
line	NN
of	IN
beauty	NN
or	CC
grace	NN
in	IN
it	PRP
:	:
a	DT
nude	JJ
woman	NN
's	POS
form	NN
,	,
muscular	JJ
,	,
grown	JJ
coarse	JJ
with	IN
labor	NN
,	,
the	DT
powerful	JJ
limbs	NNS
instinct	NN
with	IN
some	DT
one	CD
poignant	JJ
longing	NN
.	.

One	CD
idea	NN
:	:
there	EX
it	PRP
was	VBD
in	IN
the	DT
tense	JJ
,	,
rigid	JJ
muscles	NNS
,	,
the	DT
clutching	VBG
hands	NNS
,	,
the	DT
wild	JJ
,	,
eager	JJ
face	NN
,	,
like	IN
that	DT
of	IN
a	DT
starving	VBG
wolf	NN
's	POS
.	.

Kirby	NNP
and	CC
Doctor	NNP
May	NNP
walked	VBD
around	IN
it	PRP
,	,
critical	JJ
,	,
curious	JJ
.	.

Mitchell	NNP
stood	VBD
aloof	JJ
,	,
silent	JJ
.	.

The	DT
figure	NN
touched	VBD
him	PRP
strangely	RB
.	.

``	``
Not	RB
badly	RB
done	VBN
,	,
''	''
said	VBD
Doctor	NNP
May	NNP
,	,
``	``
Where	WRB
did	VBD
the	DT
fellow	JJ
learn	VBP
that	IN
sweep	NN
of	IN
the	DT
muscles	NNS
in	IN
the	DT
arm	NN
and	CC
hand	NN
?	.

Look	VB
at	IN
them	PRP
!	.

They	PRP
are	VBP
groping	VBG
,	,
do	VBP
you	PRP
see	VB
?	.

--	:
clutching	VBG
:	:
the	DT
peculiar	JJ
action	NN
of	IN
a	DT
man	NN
dying	VBG
of	IN
thirst	NN
.	.
''	''

``	``
They	PRP
have	VBP
ample	JJ
facilities	NNS
for	IN
studying	VBG
anatomy	NN
,	,
''	''
sneered	VBD
Kirby	NNP
,	,
glancing	VBG
at	IN
the	DT
half-naked	JJ
figures	NNS
.	.

``	``
Look	VB
,	,
''	''
continued	VBD
the	DT
Doctor	NNP
,	,
``	``
at	IN
this	DT
bony	JJ
wrist	NN
,	,
and	CC
the	DT
strained	JJ
sinews	NNS
of	IN
the	DT
instep	NN
!	.

A	DT
working-woman	NN
,	,
--	:
the	DT
very	RB
type	NN
of	IN
her	PRP$
class	NN
.	.
''	''

``	``
God	NNP
forbid	NN
!	.
''	''

muttered	VBN
Mitchell	NNP
.	.

``	``
Why	WRB
?	.
''	''

demanded	VBD
May	NNP
,	,
``	``
What	WP
does	VBZ
the	DT
fellow	JJ
intend	VBP
by	IN
the	DT
figure	NN
?	.

I	PRP
can	MD
not	RB
catch	VB
the	DT
meaning	NN
.	.
''	''

``	``
Ask	VB
him	PRP
,	,
''	''
said	VBD
the	DT
other	JJ
,	,
dryly	RB
,	,
``	``
There	EX
he	PRP
stands	VBZ
,	,
''	''
--	:
pointing	VBG
to	TO
Wolfe	NNP
,	,
who	WP
stood	VBD
with	IN
a	DT
group	NN
of	IN
men	NNS
,	,
leaning	VBG
on	IN
his	PRP$
ash-rake	NN
.	.

The	DT
Doctor	NN
beckoned	VBD
him	PRP
with	IN
the	DT
affable	JJ
smile	NN
which	WDT
kind-hearted	JJ
men	NNS
put	VBN
on	RP
,	,
when	WRB
talking	VBG
to	TO
these	DT
people	NNS
.	.

``	``
Mr.	NNP
Mitchell	NNP
has	VBZ
picked	VBN
you	PRP
out	RP
as	IN
the	DT
man	NN
who	WP
did	VBD
this	DT
,	,
